187 0.283787  2.78392e-09 4.9128e-10 0.104744 0.0001
188 0.284767  2.78874e-09 4.92131e-10 0.104925 0.0001
189 0.285747  2.79355e-09 4.9298e-10 0.105105 0.0001
190 0.286727  2.79836e-09 4.93828e-10 0.105286 0.0001
191 0.287708  2.80315e-09 4.94674e-10 0.105465 0.0001
192 0.288688  2.80794e-09 4.95519e-10 0.105645 0.0001
193 0.289668  2.81272e-09 4.96362e-10 0.105824 0.0001
194 0.290648  2.81749e-09 4.97204e-10 0.106003 0.0001
195 0.291628  2.82225e-09 4.98045e-10 0.106182 0.0001
196 0.292609  2.82701e-09 4.98884e-10 0.10636 0.0001
197 0.293589  2.83176e-09 4.99722e-10 0.106538 0.0001
198 0.294569  2.83649e-09 5.00558e-10 0.106716 0.0001
199 0.295549  2.84123e-09 5.01393e-10 0.106893 0.0001
200 0.296529  2.84595e-09 5.02226e-10 0.10707 0.0001
201 0.29751  2.85066e-09 5.03058e-10 0.107247 0.0001
202 0.29849  2.85537e-09 5.03889e-10 0.107423 0.0001
203 0.29947  2.86007e-09 5.04719e-10 0.1076 0.0001
204 0.30045  2.86476e-09 5.05547e-10 0.107776 0.0001
205 0.30143  2.86945e-09 5.06373e-10 0.107951 0.0001
206 0.30241  2.87413e-09 5.07199e-10 0.108127 0.0001
207 0.303391  2.87879e-09 5.08023e-10 0.108302 0.0001
208 0.304371  2.88346e-09 5.08845e-10 0.108477 0.0001
209 0.305351  2.88811e-09 5.09667e-10 0.108651 0.0001
210 0.306331  2.89276e-09 5.10487e-10 0.108825 0.0001
211 0.307311  2.8974e-09 5.11305e-10 0.108999 0.0001
212 0.308292  2.90203e-09 5.12123e-10 0.109173 0.0001
213 0.309272  2.90665e-09 5.12939e-10 0.109346 0.0001
214 0.310252  2.91127e-09 5.13754e-10 0.10952 0.0001
215 0.311232  2.91588e-09 5.14567e-10 0.109692 0.0001
216 0.312212  2.92048e-09 5.15379e-10 0.109865 0.0001
217 0.313193  2.92508e-09 5.1619e-10 0.110037 0.0001
218 0.314173  2.92967e-09 5.17e-10 0.110209 0.0001
219 0.315153  2.93425e-09 5.17808e-10 0.110381 0.0001
220 0.316133  2.93882e-09 5.18615e-10 0.110553 0.0001
221 0.317113  2.94339e-09 5.19421e-10 0.110724 0.0001
222 0.318094  2.94795e-09 5.20226e-10 0.110895 0.0001
223 0.319074  2.9525e-09 5.21029e-10 0.111066 0.0001
224 0.320054  2.95704e-09 5.21831e-10 0.111236 0.0001
225 0.321034  2.96158e-09 5.22632e-10 0.111406 0.0001
226 0.322014  2.96611e-09 5.23432e-10 0.111576 0.0001
227 0.322995  2.97064e-09 5.2423e-10 0.111746 0.0001
228 0.323975  2.97516e-09 5.25028e-10 0.111915 0.0001
229 0.324955  2.97967e-09 5.25824e-10 0.112085 0.0001
230 0.325935  2.98417e-09 5.26619e-10 0.112254 0.0001
231 0.326915  2.98867e-09 5.27412e-10 0.112422 0.0001
232 0.327896  2.99316e-09 5.28205e-10 0.112591 0.0001
233 0.328876  2.99764e-09 5.28996e-10 0.112759 0.0001
234 0.329856  3.00212e-09 5.29786e-10 0.112927 0.0001
235 0.330836  3.00659e-09 5.30575e-10 0.113094 0.0001
236 0.331816  3.01106e-09 5.31363e-10 0.113262 0.0001
237 0.332797  3.01551e-09 5.32149e-10 0.113429 0.0001
238 0.333777  3.01996e-09 5.32935e-10 0.113596 0.0001
239 0.334757  3.02441e-09 5.33719e-10 0.113763 0.0001
240 0.335737  3.02884e-09 5.34502e-10 0.113929 0.0001
241 0.336717  3.03328e-09 5.35284e-10 0.114095 0.0001
242 0.337698  3.0377e-09 5.36065e-10 0.114261 0.0001
243 0.338678  3.04212e-09 5.36844e-10 0.114427 0.0001
244 0.339658  3.04653e-09 5.37623e-10 0.114592 0.0001
245 0.340638  3.05094e-09 5.384e-10 0.114757 0.0001
246 0.341618  3.05533e-09 5.39177e-10 0.114922 0.0001
247 0.342599  3.05973e-09 5.39952e-10 0.115087 0.0001
248 0.343579  3.06411e-09 5.40726e-10 0.115252 0.0001
249 0.344559  3.06849e-09 5.41499e-10 0.115416 0.0001
250 0.345539  3.07287e-09 5.42271e-10 0.11558 0.0001
251 0.346519  3.07724e-09 5.43042e-10 0.115744 0.0001
252 0.347499  3.0816e-09 5.43811e-10 0.115907 0.0001
253 0.34848  3.08595e-09 5.4458e-10 0.116071 0.0001
254 0.34946  3.0903e-09 5.45347e-10 0.116234 0.0001
255 0.35044  3.09464e-09 5.46114e-10 0.116397 0.0001
256 0.35142  3.09898e-09 5.46879e-10 0.11656 0.0001
257 0.3524  3.10331e-09 5.47643e-10 0.116722 0.0001
258 0.353381  3.10764e-09 5.48407e-10 0.116884 0.0001
259 0.354361  3.11196e-09 5.49169e-10 0.117046 0.0001
260 0.355341  3.11627e-09 5.4993e-10 0.117208 0.0001
261 0.356321  3.12058e-09 5.5069e-10 0.117369 0.0001
262 0.357301  3.12488e-09 5.51449e-10 0.117531 0.0001
263 0.358282  3.12917e-09 5.52207e-10 0.117692 0.0001
264 0.359262  3.13346e-09 5.52964e-10 0.117853 0.0001
265 0.360242  3.13775e-09 5.5372e-10 0.118013 0.0001
266 0.361222  3.14202e-09 5.54475e-10 0.118174 0.0001
267 0.362202  3.14629e-09 5.55228e-10 0.118334 0.0001
268 0.363183  3.15056e-09 5.55981e-10 0.118494 0.0001
269 0.364163  3.15482e-09 5.56733e-10 0.118654 0.0001
270 0.365143  3.15908e-09 5.57484e-10 0.118814 0.0001
271 0.366123  3.16332e-09 5.58234e-10 0.118973 0.0001
272 0.367103  3.16757e-09 5.58982e-10 0.119132 0.0001
273 0.368084  3.1718e-09 5.5973e-10 0.119291 0.0001
274 0.369064  3.17604e-09 5.60477e-10 0.11945 0.0001
275 0.370044  3.18026e-09 5.61223e-10 0.119608 0.0001
276 0.371024  3.18448e-09 5.61967e-10 0.119767 0.0001
277 0.372004  3.1887e-09 5.62711e-10 0.119925 0.0001
278 0.372985  3.19291e-09 5.63454e-10 0.120083 0.0001
279 0.373965  3.19711e-09 5.64196e-10 0.12024 0.0001
280 0.374945  3.20131e-09 5.64937e-10 0.120398 0.0001
281 0.375925  3.2055e-09 5.65677e-10 0.120555 0.0001
282 0.376905  3.20969e-09 5.66416e-10 0.120712 0.0001
283 0.377886  3.21387e-09 5.67153e-10 0.120869 0.0001
284 0.378866  3.21805e-09 5.6789e-10 0.121026 0.0001
285 0.379846  3.22222e-09 5.68627e-10 0.121182 0.0001
286 0.380826  3.22638e-09 5.69362e-10 0.121338 0.0001
287 0.381806  3.23054e-09 5.70096e-10 0.121494 0.0001
288 0.382787  3.2347e-09 5.70829e-10 0.12165 0.0001
289 0.383767  3.23885e-09 5.71561e-10 0.121806 0.0001
290 0.384747  3.24299e-09 5.72293e-10 0.121961 0.0001
291 0.385727  3.24713e-09 5.73023e-10 0.122117 0.0001
292 0.386707  3.25126e-09 5.73752e-10 0.122272 0.0001
293 0.387688  3.25539e-09 5.74481e-10 0.122426 0.0001
294 0.388668  3.25952e-09 5.75209e-10 0.122581 0.0001
295 0.389648  3.26363e-09 5.75935e-10 0.122736 0.0001
296 0.390628  3.26775e-09 5.76661e-10 0.12289 0.0001
297 0.391608  3.27185e-09 5.77386e-10 0.123044 0.0001
298 0.392589  3.27596e-09 5.7811e-10 0.123198 0.0001
299 0.393569  3.28005e-09 5.78833e-10 0.123352 0.0001
300 0.394549  3.28415e-09 5.79555e-10 0.123505 0.0001
301 0.395529  3.28823e-09 5.80276e-10 0.123658 0.0001
302 0.396509  3.29231e-09 5.80997e-10 0.123812 0.0001
303 0.397489  3.29639e-09 5.81716e-10 0.123964 0.0001
304 0.39847  3.30046e-09 5.82435e-10 0.124117 0.0001
305 0.39945  3.30453e-09 5.83152e-10 0.12427 0.0001
306 0.40043  3.30859e-09 5.83869e-10 0.124422 0.0001
307 0.40141  3.31265e-09 5.84585e-10 0.124574 0.0001
308 0.40239  3.3167e-09 5.853e-10 0.124726 0.0001
309 0.403371  3.32075e-09 5.86014e-10 0.124878 0.0001
310 0.404351  3.32479e-09 5.86728e-10 0.12503 0.0001
311 0.405331  3.32883e-09 5.8744e-10 0.125181 0.0001
312 0.406311  3.33286e-09 5.88152e-10 0.125333 0.0001
313 0.407291  3.33689e-09 5.88862e-10 0.125484 0.0001
314 0.408272  3.34091e-09 5.89572e-10 0.125635 0.0001
315 0.409252  3.34493e-09 5.90281e-10 0.125785 0.0001
316 0.410232  3.34894e-09 5.90989e-10 0.125936 0.0001
317 0.411212  3.35295e-09 5.91697e-10 0.126086 0.0001
318 0.412192  3.35695e-09 5.92403e-10 0.126236 0.0001
319 0.413173  3.36095e-09 5.93109e-10 0.126386 0.0001
320 0.414153  3.36494e-09 5.93814e-10 0.126536 0.0001
321 0.415133  3.36893e-09 5.94518e-10 0.126686 0.0001
322 0.416113  3.37292e-09 5.95221e-10 0.126835 0.0001
323 0.417093  3.3769e-09 5.95923e-10 0.126985 0.0001
324 0.418074  3.38087e-09 5.96624e-10 0.127134 0.0001
325 0.419054  3.38484e-09 5.97325e-10 0.127283 0.0001
326 0.420034  3.38881e-09 5.98025e-10 0.127431 0.0001
327 0.421014  3.39277e-09 5.98724e-10 0.12758 0.0001
328 0.421994  3.39673e-09 5.99422e-10 0.127728 0.0001
329 0.422975  3.40068e-09 6.00119e-10 0.127877 0.0001
330 0.423955  3.40462e-09 6.00816e-10 0.128025 0.0001
331 0.424935  3.40857e-09 6.01512e-10 0.128173 0.0001
332 0.425915  3.4125e-09 6.02207e-10 0.12832 0.0001
333 0.426895  3.41644e-09 6.02901e-10 0.128468 0.0001
334 0.427876  3.42037e-09 6.03594e-10 0.128615 0.0001
335 0.428856  3.42429e-09 6.04287e-10 0.128763 0.0001
336 0.429836  3.42821e-09 6.04979e-10 0.12891 0.0001
337 0.430816  3.43213e-09 6.0567e-10 0.129057 0.0001
338 0.431796  3.43604e-09 6.0636e-10 0.129203 0.0001
339 0.432777  3.43995e-09 6.07049e-10 0.12935 0.0001
340 0.433757  3.44385e-09 6.07738e-10 0.129496 0.0001
341 0.434737  3.44775e-09 6.08426e-10 0.129643 0.0001
342 0.435717  3.45164e-09 6.09113e-10 0.129789 0.0001
343 0.436697  3.45553e-09 6.09799e-10 0.129935 0.0001
344 0.437678  3.45941e-09 6.10484e-10 0.13008 0.0001
345 0.438658  3.46329e-09 6.11169e-10 0.130226 0.0001
346 0.439638  3.46717e-09 6.11853e-10 0.130371 0.0001
347 0.440618  3.47104e-09 6.12536e-10 0.130517 0.0001
348 0.441598  3.47491e-09 6.13219e-10 0.130662 0.0001
349 0.442579  3.47877e-09 6.13901e-10 0.130807 0.0001
350 0.443559  3.48263e-09 6.14582e-10 0.130951 0.0001
351 0.444539  3.48648e-09 6.15262e-10 0.131096 0.0001
352 0.445519  3.49033e-09 6.15941e-10 0.13124 0.0001
353 0.446499  3.49418e-09 6.1662e-10 0.131385 0.0001
354 0.447479  3.49802e-09 6.17298e-10 0.131529 0.0001
355 0.44846  3.50186e-09 6.17975e-10 0.131673 0.0001
356 0.44944  3.50569e-09 6.18651e-10 0.131817 0.0001
357 0.45042  3.50952e-09 6.19327e-10 0.13196 0.0001
358 0.4514  3.51335e-09 6.20002e-10 0.132104 0.0001
359 0.45238  3.51717e-09 6.20676e-10 0.132247 0.0001
360 0.453361  3.52098e-09 6.2135e-10 0.13239 0.0001
361 0.454341  3.5248e-09 6.22023e-10 0.132533 0.0001
362 0.455321  3.5286e-09 6.22695e-10 0.132676 0.0001
363 0.456301  3.53241e-09 6.23366e-10 0.132819 0.0001
364 0.457281  3.53621e-09 6.24037e-10 0.132962 0.0001
365 0.458262  3.54e-09 6.24707e-10 0.133104 0.0001
366 0.459242  3.5438e-09 6.25376e-10 0.133246 0.0001
367 0.460222  3.54758e-09 6.26044e-10 0.133388 0.0001
368 0.461202  3.55137e-09 6.26712e-10 0.13353 0.0001
369 0.462182  3.55515e-09 6.27379e-10 0.133672 0.0001
370 0.463163  3.55892e-09 6.28045e-10 0.133814 0.0001
371 0.464143  3.5627e-09 6.28711e-10 0.133955 0.0001
372 0.465123  3.56646e-09 6.29376e-10 0.134097 0.0001
373 0.466103  3.57023e-09 6.3004e-10 0.134238 0.0001
374 0.467083  3.57399e-09 6.30704e-10 0.134379 0.0001
375 0.468064  3.57774e-09 6.31366e-10 0.13452 0.0001
376 0.469044  3.5815e-09 6.32029e-10 0.134661 0.0001
377 0.470024  3.58524e-09 6.3269e-10 0.134801 0.0001
378 0.471004  3.58899e-09 6.33351e-10 0.134942 0.0001
379 0.471984  3.59273e-09 6.34011e-10 0.135082 0.0001
380 0.472965  3.59646e-09 6.3467e-10 0.135222 0.0001
381 0.473945  3.6002e-09 6.35329e-10 0.135362 0.0001
382 0.474925  3.60393e-09 6.35987e-10 0.135502 0.0001
383 0.475905  3.60765e-09 6.36644e-10 0.135642 0.0001
384 0.476885  3.61137e-09 6.37301e-10 0.135782 0.0001
385 0.477866  3.61509e-09 6.37957e-10 0.135921 0.0001
386 0.478846  3.6188e-09 6.38612e-10 0.136061 0.0001
387 0.479826  3.62251e-09 6.39267e-10 0.1362 0.0001
388 0.480806  3.62622e-09 6.39921e-10 0.136339 0.0001
389 0.481786  3.62992e-09 6.40574e-10 0.136478 0.0001
390 0.482767  3.63362e-09 6.41227e-10 0.136616 0.0001
391 0.483747  3.63731e-09 6.41879e-10 0.136755 0.0001
392 0.484727  3.641e-09 6.4253e-10 0.136894 0.0001
393 0.485707  3.64469e-09 6.43181e-10 0.137032 0.0001
394 0.486687  3.64837e-09 6.4383e-10 0.13717 0.0001
395 0.487668  3.65205e-09 6.4448e-10 0.137308 0.0001
396 0.488648  3.65573e-09 6.45128e-10 0.137446 0.0001
397 0.489628  3.6594e-09 6.45776e-10 0.137584 0.0001
398 0.490608  3.66307e-09 6.46424e-10 0.137722 0.0001
399 0.491588  3.66673e-09 6.47071e-10 0.137859 0.0001
400 0.492569  3.67039e-09 6.47717e-10 0.137996 0.0001
401 0.493549  3.67405e-09 6.48362e-10 0.138134 0.0001
402 0.494529  3.67771e-09 6.49007e-10 0.138271 0.0001
403 0.495509  3.68136e-09 6.49651e-10 0.138408 0.0001
404 0.496489  3.685e-09 6.50295e-10 0.138545 0.0001
405 0.497469  3.68865e-09 6.50937e-10 0.138681 0.0001
406 0.49845  3.69228e-09 6.5158e-10 0.138818 0.0001
407 0.49943  3.69592e-09 6.52221e-10 0.138954 0.0001
408 0.50041  3.69955e-09 6.52862e-10 0.13909 0.0001
409 0.50139  3.70318e-09 6.53503e-10 0.139227 0.0001
410 0.50237  3.70681e-09 6.54142e-10 0.139363 0.0001
411 0.503351  3.71043e-09 6.54781e-10 0.139499 0.0001
412 0.504331  3.71405e-09 6.5542e-10 0.139634 0.0001
413 0.505311  3.71766e-09 6.56058e-10 0.13977 0.0001
414 0.506291  3.72127e-09 6.56695e-10 0.139905 0.0001
415 0.507271  3.72488e-09 6.57332e-10 0.140041 0.0001
416 0.508252  3.72848e-09 6.57968e-10 0.140176 0.0001
417 0.509232  3.73208e-09 6.58603e-10 0.140311 0.0001
418 0.510212  3.73568e-09 6.59238e-10 0.140446 0.0001
