index,radius_AU,mass,size
537,5.809099e-02,5.335710e-09,3.576254e-11
538,5.798613e-02,5.331035e-09,3.582939e-11
539,5.788164e-02,5.326371e-09,3.589623e-11
540,5.777753e-02,5.321720e-09,3.596308e-11
541,5.767379e-02,5.317082e-09,3.602992e-11
542,5.757043e-02,5.312455e-09,3.609677e-11
543,5.746743e-02,5.307842e-09,3.616362e-11
544,5.736482e-02,5.303241e-09,3.623046e-11
545,5.726259e-02,5.298651e-09,3.629731e-11
546,5.716068e-02,5.294073e-09,3.636415e-11
547,5.705915e-02,5.289507e-09,3.643100e-11
548,5.695798e-02,5.284952e-09,3.649785e-11
549,5.685717e-02,5.280410e-09,3.656469e-11
550,5.675672e-02,5.275879e-09,3.663154e-11
551,5.665662e-02,5.271360e-09,3.669838e-11
552,5.655688e-02,5.266854e-09,3.676523e-11
553,5.645749e-02,5.262357e-09,3.683208e-11
554,5.635844e-02,5.257875e-09,3.689892e-11
555,5.625976e-02,5.253403e-09,3.696577e-11
556,5.616144e-02,5.248942e-09,3.703261e-11
557,5.606342e-02,5.244493e-09,3.709946e-11
558,5.596576e-02,5.240054e-09,3.716630e-11
559,5.586844e-02,5.235628e-09,3.723315e-11
560,5.577146e-02,5.231212e-09,3.730000e-11
561,5.567482e-02,5.226808e-09,3.736684e-11
562,5.557851e-02,5.222415e-09,3.743369e-11
563,5.548254e-02,5.218032e-09,3.750053e-11
564,5.538689e-02,5.213663e-09,3.756738e-11
565,5.529159e-02,5.209304e-09,3.763423e-11
566,5.519663e-02,5.204955e-09,3.770107e-11
567,5.510195e-02,5.200617e-09,3.776792e-11
568,5.500762e-02,5.196290e-09,3.783476e-11
569,5.491361e-02,5.191974e-09,3.790161e-11
570,5.481992e-02,5.187669e-09,3.796845e-11
571,5.472656e-02,5.183374e-09,3.803530e-11
572,5.463351e-02,5.179090e-09,3.810215e-11
573,5.454078e-02,1.034537e-08,3.816899e-11
574,5.444837e-02,5.166304e-09,3.823584e-11
575,5.435626e-02,5.162064e-09,3.830268e-11
576,5.426448e-02,5.157833e-09,3.836953e-11
577,5.417302e-02,5.153613e-09,3.843638e-11
578,5.408184e-02,5.149403e-09,3.850322e-11
579,5.399097e-02,5.145203e-09,3.857007e-11
580,5.390041e-02,5.141014e-09,3.863691e-11
581,5.381016e-02,5.136835e-09,3.870376e-11
582,5.372021e-02,5.132667e-09,3.877061e-11
583,5.363056e-02,5.128507e-09,3.883745e-11
584,5.354121e-02,5.124361e-09,3.890430e-11
585,5.345215e-02,5.120223e-09,3.897114e-11
586,5.336341e-02,5.116095e-09,3.903799e-11
587,5.327497e-02,5.111977e-09,3.910483e-11
588,5.318679e-02,5.107869e-09,3.917168e-11
589,5.309891e-02,5.103771e-09,3.923853e-11
590,5.301133e-02,5.099683e-09,3.930537e-11
591,5.292403e-02,5.095604e-09,3.937222e-11
592,5.283703e-02,5.091536e-09,3.943906e-11
593,5.275031e-02,5.087478e-09,3.950591e-11
594,5.266387e-02,5.083428e-09,3.957276e-11
595,5.257772e-02,5.079390e-09,3.963960e-11
596,5.249184e-02,5.075361e-09,3.970645e-11
597,5.240627e-02,5.071341e-09,3.977329e-11
598,5.232098e-02,5.067331e-09,3.984014e-11
599,5.223593e-02,5.063330e-09,3.990699e-11
600,5.215118e-02,5.059339e-09,3.997383e-11
601,5.206670e-02,5.055358e-09,4.004068e-11
602,5.198250e-02,5.051385e-09,4.010752e-11
603,5.189856e-02,5.047423e-09,4.017437e-11
604,5.181490e-02,5.043469e-09,4.024121e-11
605,5.173152e-02,5.039526e-09,4.030806e-11
606,5.164838e-02,5.035592e-09,4.037491e-11
607,5.156554e-02,5.031666e-09,4.044175e-11
608,5.148297e-02,5.027750e-09,4.050860e-11
609,5.140063e-02,5.023843e-09,4.057544e-11
610,5.131857e-02,5.019945e-09,4.064229e-11
611,5.123677e-02,5.016056e-09,4.070914e-11
612,5.115524e-02,5.012176e-09,4.077598e-11
613,5.107396e-02,5.008305e-09,4.084283e-11
614,5.099294e-02,5.004444e-09,4.090967e-11
615,5.091218e-02,5.000591e-09,4.097652e-11
616,5.083168e-02,4.996748e-09,4.104336e-11
617,5.075142e-02,4.992914e-09,4.111021e-11
618,5.067144e-02,4.989088e-09,4.117706e-11
619,5.059171e-02,4.985271e-09,4.124390e-11
620,5.051221e-02,4.981462e-09,4.131075e-11
621,5.043296e-02,4.977663e-09,4.137759e-11
622,5.035397e-02,4.973872e-09,4.144444e-11
623,5.027522e-02,4.970089e-09,4.151129e-11
624,5.019672e-02,4.966317e-09,4.157813e-11
625,5.011846e-02,4.962551e-09,4.164498e-11
626,5.004046e-02,4.958796e-09,4.171182e-11
627,4.996268e-02,4.955049e-09,4.177867e-11
628,4.988517e-02,4.951310e-09,4.184552e-11
629,4.980791e-02,4.947579e-09,4.191236e-11
630,4.973085e-02,4.943857e-09,4.197921e-11
631,4.965404e-02,4.940143e-09,4.204605e-11
632,4.957748e-02,4.936438e-09,4.211290e-11
633,4.950114e-02,9.861794e-09,4.217974e-11
634,4.942505e-02,4.925373e-09,4.224659e-11
635,4.934919e-02,4.921700e-09,4.231344e-11
636,4.927355e-02,4.918038e-09,4.238028e-11
637,4.919816e-02,4.914383e-09,4.244713e-11
638,4.912299e-02,4.910735e-09,4.251397e-11
639,4.904806e-02,4.907096e-09,4.258082e-11
640,4.897338e-02,4.903465e-09,4.264767e-11
641,4.889888e-02,4.899842e-09,4.271451e-11
642,4.882463e-02,4.896227e-09,4.278136e-11
643,4.875060e-02,4.892620e-09,4.284820e-11
644,4.867680e-02,4.889022e-09,4.291505e-11
645,4.860322e-02,4.885431e-09,4.298190e-11
646,4.852986e-02,4.881849e-09,4.304874e-11
647,4.845673e-02,4.878275e-09,4.311559e-11
648,4.838381e-02,4.874707e-09,4.318243e-11
649,4.831113e-02,4.871148e-09,4.324928e-11
650,4.823867e-02,4.867597e-09,4.331612e-11
651,4.816640e-02,4.864053e-09,4.338297e-11
652,4.809436e-02,4.860517e-09,4.344982e-11
653,4.802253e-02,4.856989e-09,4.351666e-11
654,4.795092e-02,4.853468e-09,4.358351e-11
655,4.787952e-02,4.849956e-09,4.365035e-11
656,4.780834e-02,4.846451e-09,4.371720e-11
657,4.773736e-02,4.842955e-09,4.378405e-11
658,4.766661e-02,4.839466e-09,4.385089e-11
659,4.759605e-02,4.835983e-09,4.391774e-11
660,4.752572e-02,4.832508e-09,4.398458e-11
661,4.745561e-02,4.829041e-09,4.405143e-11
662,4.738566e-02,4.825582e-09,4.411828e-11
663,4.731594e-02,4.822129e-09,4.418512e-11
664,4.724642e-02,4.818685e-09,4.425197e-11
665,4.717711e-02,4.815248e-09,4.431881e-11
666,4.710801e-02,4.811817e-09,4.438566e-11
667,4.703910e-02,4.808396e-09,4.445250e-11
668,4.697040e-02,4.804981e-09,4.451935e-11
669,4.690189e-02,4.801573e-09,4.458620e-11
670,4.683360e-02,4.798173e-09,4.465304e-11
671,4.676552e-02,4.794779e-09,4.471989e-11
672,4.669759e-02,4.791393e-09,4.478673e-11
673,4.662989e-02,4.788014e-09,4.485358e-11
674,4.656237e-02,4.784642e-09,4.492043e-11
675,4.649513e-02,4.781277e-09,4.498727e-11
676,4.642801e-02,4.777921e-09,4.505412e-11
677,4.636108e-02,4.774570e-09,4.512096e-11
678,4.629435e-02,4.771227e-09,4.518781e-11
679,4.622781e-02,4.767892e-09,4.525465e-11
680,4.616146e-02,4.764562e-09,4.532150e-11
681,4.609532e-02,4.761240e-09,4.538835e-11
682,4.602934e-02,4.757925e-09,4.545519e-11
683,4.596356e-02,4.754616e-09,4.552204e-11
684,4.589797e-02,4.751315e-09,4.558888e-11
685,4.583256e-02,4.748020e-09,4.565573e-11
686,4.576734e-02,4.744733e-09,4.572258e-11
687,4.570231e-02,4.741452e-09,4.578942e-11
688,4.563746e-02,4.738179e-09,4.585627e-11
689,4.557280e-02,4.734913e-09,4.592311e-11
690,4.550831e-02,4.731652e-09,4.598996e-11
691,4.544404e-02,4.728399e-09,4.605681e-11
692,4.537992e-02,9.447064e-09,4.612365e-11
693,4.531598e-02,4.718678e-09,4.619050e-11
694,4.525223e-02,4.715452e-09,4.625734e-11
695,4.518865e-02,4.712231e-09,4.632419e-11
696,4.512525e-02,4.709018e-09,4.639103e-11
697,4.506203e-02,4.705811e-09,4.645788e-11
698,4.499899e-02,4.702612e-09,4.652473e-11
699,4.493613e-02,4.699419e-09,4.659157e-11
700,4.487344e-02,4.696231e-09,4.665842e-11
701,4.481092e-02,4.693050e-09,4.672526e-11
702,4.474860e-02,4.689876e-09,4.679211e-11
703,4.468643e-02,4.686709e-09,4.685896e-11
704,4.462444e-02,4.683547e-09,4.692580e-11
705,4.456262e-02,4.680392e-09,4.699265e-11
706,4.450097e-02,4.677244e-09,4.705949e-11
707,4.443949e-02,4.674102e-09,4.712634e-11
708,4.437818e-02,4.670967e-09,4.719319e-11
709,4.431704e-02,4.667838e-09,4.726003e-11
710,4.425607e-02,4.664715e-09,4.732688e-11
711,4.419526e-02,4.661598e-09,4.739372e-11
712,4.413465e-02,4.658487e-09,4.746057e-11
713,4.407417e-02,4.655383e-09,4.752741e-11
714,4.401387e-02,4.652285e-09,4.759426e-11
715,4.395373e-02,4.649193e-09,4.766111e-11
716,4.389375e-02,4.646107e-09,4.772795e-11
717,4.383394e-02,4.643028e-09,4.779480e-11
718,4.377430e-02,4.639954e-09,4.786164e-11
719,4.371481e-02,4.636888e-09,4.792849e-11
720,4.365549e-02,4.633828e-09,4.799534e-11
721,4.359633e-02,4.630772e-09,4.806218e-11
722,4.353732e-02,4.627724e-09,4.812903e-11
723,4.347850e-02,4.624681e-09,4.819587e-11
724,4.341981e-02,4.621644e-09,4.826272e-11
725,4.336129e-02,4.618613e-09,4.832956e-11
726,4.330292e-02,4.615588e-09,4.839641e-11
727,4.324471e-02,4.612569e-09,4.846326e-11
728,4.318666e-02,4.609556e-09,4.853010e-11
729,4.312876e-02,4.606550e-09,4.859695e-11
730,4.307102e-02,4.603549e-09,4.866379e-11
731,4.301344e-02,4.600553e-09,4.873064e-11
732,4.295600e-02,4.597564e-09,4.879749e-11
733,4.289874e-02,4.594581e-09,4.886433e-11
734,4.284161e-02,4.591603e-09,4.893118e-11
735,4.278463e-02,4.588631e-09,4.899802e-11
736,4.272781e-02,4.585665e-09,4.906487e-11
737,4.267114e-02,4.582704e-09,4.913172e-11
738,4.261462e-02,4.579750e-09,4.919856e-11
739,4.255825e-02,4.576801e-09,4.926541e-11
740,4.250203e-02,4.573859e-09,4.933225e-11
741,4.244595e-02,4.570922e-09,4.939910e-11
742,4.239003e-02,4.567989e-09,4.946594e-11
743,4.233425e-02,4.565063e-09,4.953279e-11
744,4.227863e-02,4.562143e-09,4.959964e-11
745,4.222315e-02,4.559228e-09,4.966648e-11
746,4.216781e-02,4.556319e-09,4.973333e-11
747,4.211261e-02,4.553415e-09,4.980017e-11
748,4.205756e-02,4.550517e-09,4.986702e-11
749,4.200266e-02,4.547624e-09,4.993387e-11
750,4.194790e-02,9.086596e-09,5.000071e-11
751,4.189328e-02,4.538981e-09,5.006756e-11
752,4.183880e-02,4.536110e-09,5.013440e-11
753,4.178447e-02,4.533245e-09,5.020125e-11
754,4.173029e-02,4.530386e-09,5.026810e-11
755,4.167623e-02,4.527532e-09,5.033494e-11
756,4.162232e-02,4.524683e-09,5.040179e-11
757,4.156854e-02,4.521839e-09,5.046863e-11
758,4.151491e-02,4.519002e-09,5.053548e-11
759,4.146141e-02,4.516169e-09,5.060232e-11
760,4.140806e-02,4.513343e-09,5.066917e-11
761,4.135484e-02,4.510521e-09,5.073602e-11
762,4.130175e-02,4.507704e-09,5.080286e-11
763,4.124881e-02,4.504892e-09,5.086971e-11
764,4.119599e-02,4.502086e-09,5.093655e-11
765,4.114333e-02,4.499286e-09,5.100340e-11
766,4.109079e-02,4.496490e-09,5.107025e-11
767,4.103838e-02,4.493700e-09,5.113709e-11
768,4.098611e-02,4.490915e-09,5.120394e-11
769,4.093397e-02,4.488134e-09,5.127078e-11
770,4.088196e-02,4.485361e-09,5.133763e-11
771,4.083008e-02,4.482592e-09,5.140447e-11
772,4.077834e-02,4.479827e-09,5.147132e-11
773,4.072673e-02,4.477068e-09,5.153817e-11
774,4.067525e-02,4.474313e-09,5.160501e-11
775,4.062391e-02,4.471564e-09,5.167186e-11
776,4.057269e-02,4.468820e-09,5.173870e-11
777,4.052159e-02,4.466081e-09,5.180555e-11
778,4.047063e-02,4.463347e-09,5.187240e-11
779,4.041979e-02,4.460619e-09,5.193924e-11
780,4.036909e-02,4.457894e-09,5.200609e-11
781,4.031851e-02,4.455176e-09,5.207293e-11
782,4.026805e-02,4.452463e-09,5.213978e-11
783,4.021772e-02,4.449754e-09,5.220663e-11
784,4.016753e-02,4.447050e-09,5.227347e-11
785,4.011745e-02,4.444351e-09,5.234032e-11
786,4.006751e-02,4.441657e-09,5.240716e-11
787,4.001768e-02,4.438968e-09,5.247401e-11
788,3.996798e-02,4.436283e-09,5.254085e-11
789,3.991840e-02,4.433604e-09,5.260770e-11
790,3.986894e-02,4.430930e-09,5.267455e-11
791,3.981961e-02,4.428261e-09,5.274139e-11
792,3.977040e-02,4.425596e-09,5.280824e-11
793,3.972131e-02,4.422936e-09,5.287508e-11
794,3.967234e-02,4.420281e-09,5.294193e-11
795,3.962349e-02,4.417631e-09,5.300878e-11
796,3.957478e-02,4.414985e-09,5.307562e-11
797,3.952617e-02,4.412344e-09,5.314247e-11
798,3.947768e-02,4.409708e-09,5.320931e-11
799,3.942931e-02,4.407077e-09,5.327616e-11
800,3.938106e-02,4.404450e-09,5.334301e-11
801,3.933293e-02,4.401828e-09,5.340985e-11
802,3.928491e-02,4.399212e-09,5.347670e-11
803,3.923702e-02,4.396600e-09,5.354354e-11
804,3.918923e-02,4.393992e-09,5.361039e-11
805,3.914157e-02,4.391388e-09,5.367723e-11
806,3.909402e-02,4.388790e-09,5.374408e-11
807,3.904661e-02,8.769803e-09,5.381093e-11
808,3.899929e-02,4.381022e-09,5.387777e-11
809,3.895208e-02,4.378442e-09,5.394462e-11
810,3.890499e-02,4.375866e-09,5.401146e-11
811,3.885802e-02,4.373295e-09,5.407831e-11
812,3.881116e-02,4.370730e-09,5.414516e-11
813,3.876441e-02,4.368168e-09,5.421200e-11
814,3.871777e-02,4.365610e-09,5.427885e-11
815,3.867126e-02,4.363057e-09,5.434569e-11
816,3.862484e-02,4.360509e-09,5.441254e-11
817,3.857855e-02,4.357965e-09,5.447939e-11
818,3.853236e-02,4.355426e-09,5.454623e-11
819,3.848628e-02,4.352890e-09,5.461308e-11
820,3.844031e-02,4.350360e-09,5.467992e-11
821,3.839446e-02,4.347834e-09,5.474677e-11
822,3.834871e-02,4.345313e-09,5.481361e-11
823,3.830307e-02,4.342796e-09,5.488046e-11
824,3.825754e-02,4.340283e-09,5.494731e-11
825,3.821212e-02,4.337774e-09,5.501415e-11
826,3.816681e-02,4.335270e-09,5.508100e-11
827,3.812160e-02,4.332770e-09,5.514784e-11
828,3.807651e-02,4.330274e-09,5.521469e-11
829,3.803151e-02,4.327783e-09,5.528154e-11
830,3.798662e-02,4.325296e-09,5.534838e-11
831,3.794184e-02,4.322814e-09,5.541523e-11
832,3.789717e-02,4.320335e-09,5.548207e-11
833,3.785260e-02,4.317862e-09,5.554892e-11
834,3.780813e-02,4.315393e-09,5.561576e-11
835,3.776377e-02,4.312927e-09,5.568261e-11
836,3.771952e-02,4.310466e-09,5.574946e-11
837,3.767537e-02,4.308008e-09,5.581630e-11
838,3.763132e-02,4.305556e-09,5.588315e-11
839,3.758738e-02,4.303107e-09,5.594999e-11
840,3.754354e-02,4.300662e-09,5.601684e-11
841,3.749979e-02,4.298222e-09,5.608369e-11
842,3.745615e-02,4.295786e-09,5.615053e-11
843,3.741262e-02,4.293355e-09,5.621738e-11
844,3.736918e-02,4.290927e-09,5.628422e-11
845,3.732585e-02,4.288503e-09,5.635107e-11
846,3.728261e-02,4.286084e-09,5.641792e-11
847,3.723948e-02,4.283668e-09,5.648476e-11
848,3.719644e-02,4.281257e-09,5.655161e-11
849,3.715352e-02,4.278850e-09,5.661845e-11
850,3.711068e-02,4.276446e-09,5.668530e-11
851,3.706794e-02,4.274047e-09,5.675214e-11
852,3.702530e-02,4.271652e-09,5.681899e-11
853,3.698276e-02,4.269261e-09,5.688584e-11
854,3.694032e-02,4.266875e-09,5.695268e-11
855,3.689797e-02,4.264492e-09,5.701953e-11
856,3.685572e-02,4.262112e-09,5.708637e-11
857,3.681357e-02,4.259738e-09,5.715322e-11
858,3.677152e-02,4.257366e-09,5.722007e-11
859,3.672956e-02,4.254999e-09,5.728691e-11
860,3.668771e-02,4.252636e-09,5.735376e-11
861,3.664594e-02,4.250277e-09,5.742060e-11
862,3.660426e-02,4.247922e-09,5.748745e-11
863,3.656268e-02,8.488794e-09,5.755430e-11
864,3.652120e-02,4.240880e-09,5.762114e-11
865,3.647981e-02,4.238540e-09,5.768799e-11
866,3.643852e-02,4.236205e-09,5.775483e-11
867,3.639731e-02,4.233873e-09,5.782168e-11
868,3.635621e-02,4.231545e-09,5.788852e-11
869,3.631519e-02,4.229221e-09,5.795537e-11
870,3.627428e-02,4.226900e-09,5.802222e-11
871,3.623344e-02,4.224584e-09,5.808906e-11
872,3.619270e-02,4.222271e-09,5.815591e-11
873,3.615205e-02,4.219962e-09,5.822275e-11
874,3.611150e-02,4.217658e-09,5.828960e-11
875,3.607103e-02,4.215357e-09,5.835645e-11
876,3.603066e-02,4.213059e-09,5.842329e-11
877,3.599037e-02,4.210765e-09,5.849014e-11
878,3.595018e-02,4.208475e-09,5.855698e-11
879,3.591008e-02,4.206189e-09,5.862383e-11
880,3.587006e-02,4.203907e-09,5.869067e-11
881,3.583015e-02,4.201628e-09,5.875752e-11
882,3.579031e-02,4.199353e-09,5.882437e-11
883,3.575056e-02,4.197081e-09,5.889121e-11
884,3.571090e-02,4.194814e-09,5.895806e-11
885,3.567133e-02,4.192551e-09,5.902490e-11
886,3.563184e-02,4.190290e-09,5.909175e-11
887,3.559245e-02,4.188033e-09,5.915860e-11
888,3.555314e-02,4.185780e-09,5.922544e-11
889,3.551392e-02,4.183531e-09,5.929229e-11
890,3.547478e-02,4.181285e-09,5.935913e-11
891,3.543574e-02,4.179043e-09,5.942598e-11
892,3.539678e-02,4.176804e-09,5.949283e-11
893,3.535789e-02,4.174570e-09,5.955967e-11
894,3.531910e-02,4.172339e-09,5.962652e-11
895,3.528040e-02,4.170112e-09,5.969336e-11
896,3.524177e-02,4.167888e-09,5.976021e-11
897,3.520324e-02,4.165667e-09,5.982705e-11
898,3.516478e-02,4.163450e-09,5.989390e-11
899,3.512641e-02,4.161236e-09,5.996075e-11
900,3.508813e-02,4.159026e-09,6.002759e-11
901,3.504992e-02,4.156820e-09,6.009444e-11
902,3.501182e-02,4.154617e-09,6.016128e-11
903,3.497378e-02,4.152418e-09,6.022813e-11
904,3.493582e-02,4.150222e-09,6.029498e-11
905,3.489795e-02,4.148030e-09,6.036182e-11
906,3.486016e-02,4.145842e-09,6.042867e-11
907,3.482246e-02,4.143656e-09,6.049551e-11
908,3.478483e-02,4.141474e-09,6.056236e-11
909,3.474728e-02,4.139296e-09,6.062921e-11
910,3.470983e-02,4.137120e-09,6.069605e-11
911,3.467244e-02,4.134949e-09,6.076290e-11
912,3.463515e-02,4.132781e-09,6.082974e-11
913,3.459793e-02,4.130616e-09,6.089659e-11
914,3.456078e-02,4.128455e-09,6.096343e-11
915,3.452372e-02,4.126297e-09,6.103028e-11
916,3.448674e-02,4.124143e-09,6.109713e-11
917,3.444983e-02,4.121992e-09,6.116397e-11
918,3.441301e-02,8.237543e-09,6.123082e-11
919,3.437626e-02,4.115558e-09,6.129766e-11
920,3.433960e-02,4.113420e-09,6.136451e-11
921,3.430301e-02,4.111286e-09,6.143136e-11
922,3.426650e-02,4.109155e-09,6.149820e-11
923,3.423008e-02,4.107027e-09,6.156505e-11
924,3.419372e-02,4.104903e-09,6.163189e-11
925,3.415744e-02,4.102782e-09,6.169874e-11
926,3.412124e-02,4.100665e-09,6.176559e-11
927,3.408511e-02,4.098550e-09,6.183243e-11
928,3.404906e-02,4.096439e-09,6.189928e-11
929,3.401309e-02,4.094331e-09,6.196612e-11
930,3.397720e-02,4.092226e-09,6.203297e-11
931,3.394138e-02,4.090124e-09,6.209981e-11
932,3.390563e-02,4.088026e-09,6.216666e-11
933,3.386998e-02,4.085931e-09,6.223351e-11
934,3.383438e-02,4.083840e-09,6.230035e-11
935,3.379886e-02,4.081751e-09,6.236720e-11
936,3.376341e-02,4.079666e-09,6.243404e-11
937,3.372804e-02,4.077584e-09,6.250089e-11
938,3.369275e-02,4.075505e-09,6.256774e-11
939,3.365752e-02,4.073429e-09,6.263458e-11
940,3.362238e-02,4.071356e-09,6.270143e-11
941,3.358730e-02,4.069287e-09,6.276827e-11
942,3.355230e-02,4.067221e-09,6.283512e-11
943,3.351737e-02,4.065157e-09,6.290196e-11
944,3.348253e-02,4.063098e-09,6.296881e-11
945,3.344774e-02,4.061041e-09,6.303566e-11
946,3.341303e-02,4.058988e-09,6.310250e-11
947,3.337839e-02,4.056937e-09,6.316935e-11
948,3.334382e-02,4.054890e-09,6.323619e-11
949,3.330932e-02,4.052845e-09,6.330304e-11
950,3.327490e-02,4.050804e-09,6.336989e-11
951,3.324054e-02,4.048766e-09,6.343673e-11
952,3.320626e-02,4.046731e-09,6.350358e-11
953,3.317205e-02,4.044699e-09,6.357042e-11
954,3.313792e-02,4.042670e-09,6.363727e-11
955,3.310385e-02,4.040644e-09,6.370412e-11
956,3.306984e-02,4.038621e-09,6.377096e-11
957,3.303591e-02,4.036602e-09,6.383781e-11
958,3.300205e-02,4.034585e-09,6.390465e-11
959,3.296826e-02,4.032572e-09,6.397150e-11
960,3.293454e-02,4.030561e-09,6.403834e-11
961,3.290088e-02,4.028553e-09,6.410519e-11
962,3.286730e-02,4.026548e-09,6.423888e-11
963,3.283378e-02,4.024547e-09,6.430573e-11
964,3.280033e-02,4.022548e-09,6.437257e-11
965,3.276696e-02,4.020553e-09,6.443942e-11
966,3.273365e-02,4.018560e-09,6.450627e-11
967,3.270040e-02,4.016571e-09,6.457311e-11
968,3.266723e-02,4.014584e-09,6.463996e-11
969,3.263412e-02,4.012600e-09,6.470680e-11
970,3.260108e-02,0.000000e+00,6.477365e-11
971,3.256810e-02,0.000000e+00,6.484050e-11
972,3.253519e-02,0.000000e+00,6.490734e-11
973,3.250235e-02,0.000000e+00,6.497419e-11
974,3.246957e-02,0.000000e+00,6.504103e-11
975,3.243688e-02,0.000000e+00,6.510788e-11
976,3.240423e-02,0.000000e+00,6.517472e-11
977,3.237165e-02,0.000000e+00,6.524157e-11
978,3.233914e-02,0.000000e+00,6.530842e-11
979,3.230669e-02,0.000000e+00,6.537526e-11
980,3.227431e-02,0.000000e+00,6.544211e-11
981,3.224199e-02,0.000000e+00,6.550895e-11
982,3.220974e-02,0.000000e+00,6.557580e-11
983,3.217755e-02,0.000000e+00,6.564265e-11
984,3.214543e-02,0.000000e+00,6.570949e-11
985,3.211337e-02,0.000000e+00,6.577634e-11
986,3.208138e-02,0.000000e+00,6.584318e-11
987,3.204945e-02,0.000000e+00,6.591003e-11
988,3.201758e-02,0.000000e+00,6.597687e-11
989,3.198577e-02,0.000000e+00,6.604372e-11
990,3.195403e-02,0.000000e+00,6.611057e-11
991,3.192235e-02,0.000000e+00,6.617741e-11
992,3.189074e-02,0.000000e+00,6.624426e-11
993,3.185918e-02,0.000000e+00,6.631110e-11
994,3.182769e-02,0.000000e+00,6.637795e-11
995,3.179627e-02,0.000000e+00,6.644480e-11
996,3.176491e-02,0.000000e+00,6.651164e-11
997,3.173360e-02,0.000000e+00,6.657849e-11
998,3.170236e-02,0.000000e+00,6.664533e-11
999,2.525739e+00,0.000000e+00,0.000000e+00
