index,radius_AU,mass,size
537,5.850794e-02,5.218467e-09,3.549516e-11
538,5.840085e-02,5.214045e-09,3.556200e-11
539,5.829418e-02,5.209635e-09,3.562885e-11
540,5.818784e-02,5.205236e-09,3.569570e-11
541,5.808190e-02,5.200848e-09,3.576254e-11
542,5.797636e-02,5.196472e-09,3.582939e-11
543,5.787119e-02,5.192107e-09,3.589623e-11
544,5.776641e-02,5.187753e-09,3.596308e-11
545,5.766200e-02,5.183411e-09,3.602992e-11
546,5.755797e-02,5.179081e-09,3.609677e-11
547,5.745432e-02,5.174762e-09,3.616362e-11
548,5.735106e-02,5.170452e-09,3.623046e-11
549,5.724819e-02,5.166153e-09,3.629731e-11
550,5.714564e-02,5.161867e-09,3.636415e-11
551,5.704347e-02,5.157589e-09,3.643100e-11
552,5.694168e-02,5.153324e-09,3.649785e-11
553,5.684026e-02,5.149069e-09,3.656469e-11
554,5.673918e-02,5.144825e-09,3.663154e-11
555,5.663849e-02,5.140592e-09,3.669838e-11
556,5.653814e-02,5.136370e-09,3.676523e-11
557,5.643816e-02,5.132158e-09,3.683208e-11
558,5.633853e-02,5.127956e-09,3.689892e-11
559,5.623927e-02,5.123765e-09,3.696577e-11
560,5.614038e-02,5.119584e-09,3.703261e-11
561,5.604179e-02,5.115415e-09,3.709946e-11
562,5.594356e-02,5.111254e-09,3.716630e-11
563,5.584569e-02,5.107105e-09,3.723315e-11
564,5.574816e-02,5.102965e-09,3.730000e-11
565,5.565097e-02,5.098836e-09,3.736684e-11
566,5.555413e-02,5.094718e-09,3.743369e-11
567,5.545762e-02,5.090611e-09,3.750053e-11
568,5.536146e-02,5.086513e-09,3.756738e-11
569,5.526564e-02,5.082424e-09,3.763423e-11
570,5.517017e-02,5.078345e-09,3.770107e-11
571,5.507498e-02,5.074277e-09,3.776792e-11
572,5.498015e-02,5.070218e-09,3.783476e-11
573,5.488564e-02,5.066170e-09,3.790161e-11
574,5.479159e-02,5.062131e-09,3.796845e-11
575,5.469773e-02,5.058102e-09,3.803530e-11
576,5.460421e-02,5.054084e-09,3.810215e-11
577,5.451100e-02,5.050076e-09,3.816899e-11
578,5.441812e-02,5.046077e-09,3.823584e-11
579,5.432555e-02,5.042086e-09,3.830268e-11
580,5.423333e-02,5.038106e-09,3.836953e-11
581,5.414139e-02,5.034135e-09,3.843638e-11
582,5.404977e-02,5.030175e-09,3.850322e-11
583,5.395846e-02,5.026223e-09,3.857007e-11
584,5.386747e-02,5.022281e-09,3.863691e-11
585,5.377677e-02,1.003277e-08,3.870376e-11
586,5.368640e-02,5.010511e-09,3.877061e-11
587,5.359633e-02,5.006608e-09,3.883745e-11
588,5.350656e-02,5.002713e-09,3.890430e-11
589,5.341709e-02,4.998826e-09,3.897114e-11
590,5.332795e-02,4.994949e-09,3.903799e-11
591,5.323908e-02,4.991082e-09,3.910483e-11
592,5.315051e-02,4.987223e-09,3.917168e-11
593,5.306224e-02,4.983374e-09,3.923853e-11
594,5.297426e-02,4.979533e-09,3.930537e-11
595,5.288659e-02,4.975702e-09,3.937222e-11
596,5.279919e-02,4.971881e-09,3.943906e-11
597,5.271210e-02,4.968068e-09,3.950591e-11
598,5.262529e-02,4.964264e-09,3.957276e-11
599,5.253877e-02,4.960468e-09,3.963960e-11
600,5.245254e-02,4.956681e-09,3.970645e-11
601,5.236661e-02,4.952903e-09,3.977329e-11
602,5.228094e-02,4.949134e-09,3.984014e-11
603,5.219556e-02,4.945373e-09,3.990699e-11
604,5.211045e-02,4.941622e-09,3.997383e-11
605,5.202563e-02,4.937879e-09,4.004068e-11
606,5.194108e-02,4.934145e-09,4.010752e-11
607,5.185681e-02,4.930420e-09,4.017437e-11
608,5.177282e-02,4.926703e-09,4.024121e-11
609,5.168910e-02,4.922995e-09,4.030806e-11
610,5.160566e-02,4.919294e-09,4.037491e-11
611,5.152250e-02,4.915603e-09,4.044175e-11
612,5.143959e-02,4.911920e-09,4.050860e-11
613,5.135695e-02,4.908245e-09,4.057544e-11
614,5.127458e-02,4.904578e-09,4.064229e-11
615,5.119247e-02,4.900920e-09,4.070914e-11
616,5.111064e-02,4.897271e-09,4.077598e-11
617,5.102905e-02,4.893630e-09,4.084283e-11
618,5.094774e-02,4.889998e-09,4.090967e-11
619,5.086669e-02,4.886372e-09,4.097652e-11
620,5.078590e-02,4.882755e-09,4.104336e-11
621,5.070537e-02,4.879147e-09,4.111021e-11
622,5.062511e-02,4.875546e-09,4.117706e-11
623,5.054508e-02,4.871954e-09,4.124390e-11
624,5.046531e-02,4.868369e-09,4.131075e-11
625,5.038579e-02,4.864793e-09,4.137759e-11
626,5.030653e-02,4.861225e-09,4.144444e-11
627,5.022751e-02,4.857665e-09,4.151129e-11
628,5.014876e-02,4.854113e-09,4.157813e-11
629,5.007024e-02,4.850569e-09,4.164498e-11
630,4.999197e-02,4.847033e-09,4.171182e-11
631,4.991396e-02,4.843504e-09,4.184552e-11
632,4.983621e-02,4.839983e-09,4.191236e-11
633,4.975867e-02,4.836470e-09,4.197921e-11
634,4.968138e-02,4.832964e-09,4.204605e-11
635,4.960433e-02,4.829467e-09,4.211290e-11
636,4.952752e-02,4.825977e-09,4.217974e-11
637,4.945096e-02,4.822495e-09,4.224659e-11
638,4.937462e-02,4.819021e-09,4.231344e-11
639,4.929853e-02,4.815555e-09,4.238028e-11
640,4.922268e-02,4.812095e-09,4.244713e-11
641,4.914706e-02,4.808643e-09,4.251397e-11
642,4.907168e-02,4.805199e-09,4.258082e-11
643,4.899654e-02,4.801762e-09,4.264767e-11
644,4.892161e-02,4.798333e-09,4.271451e-11
645,4.884691e-02,4.794911e-09,4.278136e-11
646,4.877245e-02,4.791496e-09,4.284820e-11
647,4.869822e-02,4.788089e-09,4.291505e-11
648,4.862421e-02,4.784690e-09,4.298190e-11
649,4.855043e-02,4.781299e-09,4.304874e-11
650,4.847687e-02,4.777914e-09,4.311559e-11
651,4.840354e-02,4.774536e-09,4.318243e-11
652,4.833044e-02,4.771166e-09,4.324928e-11
653,4.825757e-02,4.767803e-09,4.331612e-11
654,4.818489e-02,4.764447e-09,4.338297e-11
655,4.811244e-02,4.761098e-09,4.344982e-11
656,4.804022e-02,4.757756e-09,4.351666e-11
657,4.796821e-02,4.754422e-09,4.358351e-11
658,4.789642e-02,4.751095e-09,4.365035e-11
659,4.782484e-02,4.747775e-09,4.371720e-11
660,4.775348e-02,4.744463e-09,4.378405e-11
661,4.768234e-02,4.741156e-09,4.385089e-11
662,4.761140e-02,4.737857e-09,4.391774e-11
663,4.754069e-02,4.734565e-09,4.398458e-11
664,4.747020e-02,4.731279e-09,4.405143e-11
665,4.739989e-02,4.728002e-09,4.411828e-11
666,4.732980e-02,9.446195e-09,4.418512e-11
667,4.725991e-02,4.718208e-09,4.425197e-11
668,4.719025e-02,4.714957e-09,4.431881e-11
669,4.712077e-02,4.711714e-09,4.438566e-11
670,4.705151e-02,4.708477e-09,4.445250e-11
671,4.698246e-02,4.705247e-09,4.451935e-11
672,4.691360e-02,4.702023e-09,4.458620e-11
673,4.684496e-02,4.698806e-09,4.465304e-11
674,4.677653e-02,4.695596e-09,4.471989e-11
675,4.670827e-02,4.692392e-09,4.478673e-11
676,4.664022e-02,4.689195e-09,4.485358e-11
677,4.657237e-02,4.686005e-09,4.492043e-11
678,4.650472e-02,4.682821e-09,4.498727e-11
679,4.643728e-02,4.679645e-09,4.505412e-11
680,4.637002e-02,4.676475e-09,4.512096e-11
681,4.630296e-02,4.673310e-09,4.518781e-11
682,4.623609e-02,4.670153e-09,4.525465e-11
683,4.616943e-02,4.667002e-09,4.532150e-11
684,4.610296e-02,4.663857e-09,4.538835e-11
685,4.603669e-02,4.660719e-09,4.545519e-11
686,4.597058e-02,4.657586e-09,4.552204e-11
687,4.590468e-02,4.654461e-09,4.558888e-11
688,4.583897e-02,4.651342e-09,4.565573e-11
689,4.577345e-02,4.648230e-09,4.572258e-11
690,4.570811e-02,4.645125e-09,4.578942e-11
691,4.564296e-02,4.642025e-09,4.585627e-11
692,4.557800e-02,4.638931e-09,4.592311e-11
693,4.551323e-02,4.635843e-09,4.598996e-11
694,4.544865e-02,4.632762e-09,4.605681e-11
695,4.538426e-02,4.629688e-09,4.612365e-11
696,4.532002e-02,4.626618e-09,4.619050e-11
697,4.525598e-02,4.623556e-09,4.625734e-11
698,4.519213e-02,4.620499e-09,4.632419e-11
699,4.512845e-02,4.617449e-09,4.639103e-11
700,4.506502e-02,4.614406e-09,4.645788e-11
701,4.500170e-02,4.611368e-09,4.652473e-11
702,4.493856e-02,4.608336e-09,4.659157e-11
703,4.487560e-02,4.605310e-09,4.665842e-11
704,4.481282e-02,4.602290e-09,4.672526e-11
705,4.475023e-02,4.599276e-09,4.679211e-11
706,4.468780e-02,4.596268e-09,4.685896e-11
707,4.462554e-02,4.593266e-09,4.692580e-11
708,4.456346e-02,4.590270e-09,4.699265e-11
709,4.450155e-02,4.587280e-09,4.705949e-11
710,4.443982e-02,4.584296e-09,4.712634e-11
711,4.437825e-02,4.581319e-09,4.719319e-11
712,4.431687e-02,4.578346e-09,4.726003e-11
713,4.425565e-02,4.575380e-09,4.732688e-11
714,4.419460e-02,4.572419e-09,4.739372e-11
715,4.413373e-02,4.569464e-09,4.746057e-11
716,4.407302e-02,4.566515e-09,4.752741e-11
717,4.401247e-02,4.563571e-09,4.759426e-11
718,4.395209e-02,4.560634e-09,4.766111e-11
719,4.389188e-02,4.557702e-09,4.772795e-11
720,4.383183e-02,4.554776e-09,4.779480e-11
721,4.377196e-02,4.551857e-09,4.786164e-11
722,4.371223e-02,4.548942e-09,4.792849e-11
723,4.365268e-02,4.546033e-09,4.799534e-11
724,4.359330e-02,4.543130e-09,4.806218e-11
725,4.353407e-02,4.540232e-09,4.812903e-11
726,4.347502e-02,4.537340e-09,4.819587e-11
727,4.341611e-02,4.534454e-09,4.826272e-11
728,4.335736e-02,4.531572e-09,4.832956e-11
729,4.329878e-02,4.528697e-09,4.839641e-11
730,4.324035e-02,4.525827e-09,4.846326e-11
731,4.318209e-02,4.522963e-09,4.853010e-11
732,4.312397e-02,4.520105e-09,4.859695e-11
733,4.306603e-02,4.517252e-09,4.866379e-11
734,4.300823e-02,4.514404e-09,4.873064e-11
735,4.295059e-02,4.511561e-09,4.879749e-11
736,4.289312e-02,4.508724e-09,4.886433e-11
737,4.283579e-02,4.505893e-09,4.893118e-11
738,4.277861e-02,4.503066e-09,4.899802e-11
739,4.272158e-02,8.997675e-09,4.906487e-11
740,4.266471e-02,4.494620e-09,4.913172e-11
741,4.260799e-02,4.491816e-09,4.919856e-11
742,4.255143e-02,4.489017e-09,4.926541e-11
743,4.249501e-02,4.486222e-09,4.933225e-11
744,4.243874e-02,4.483434e-09,4.939910e-11
745,4.238263e-02,4.480650e-09,4.946594e-11
746,4.232666e-02,4.477871e-09,4.953279e-11
747,4.227086e-02,4.475098e-09,4.959964e-11
748,4.221519e-02,4.472330e-09,4.966648e-11
749,4.215966e-02,4.469567e-09,4.973333e-11
750,4.210428e-02,4.466810e-09,4.980017e-11
751,4.204905e-02,4.464058e-09,4.986702e-11
752,4.199397e-02,4.461311e-09,4.993387e-11
753,4.193902e-02,4.458569e-09,5.000071e-11
754,4.188423e-02,4.455832e-09,5.006756e-11
755,4.182958e-02,4.453100e-09,5.013440e-11
756,4.177507e-02,4.450373e-09,5.020125e-11
757,4.172072e-02,4.447652e-09,5.026810e-11
758,4.166649e-02,4.444934e-09,5.033494e-11
759,4.161240e-02,4.442223e-09,5.040179e-11
760,4.155846e-02,4.439516e-09,5.046863e-11
761,4.150466e-02,4.436815e-09,5.053548e-11
762,4.145100e-02,4.434118e-09,5.060232e-11
763,4.139748e-02,4.431427e-09,5.066917e-11
764,4.134409e-02,4.428740e-09,5.073602e-11
765,4.129085e-02,4.426058e-09,5.080286e-11
766,4.123774e-02,4.423381e-09,5.086971e-11
767,4.118477e-02,4.420709e-09,5.093655e-11
768,4.113195e-02,4.418042e-09,5.100340e-11
769,4.107925e-02,4.415379e-09,5.107025e-11
770,4.102669e-02,4.412722e-09,5.113709e-11
771,4.097426e-02,4.410069e-09,5.120394e-11
772,4.092197e-02,4.407422e-09,5.127078e-11
773,4.086981e-02,4.404780e-09,5.133763e-11
774,4.081778e-02,4.402142e-09,5.140447e-11
775,4.076589e-02,4.399508e-09,5.147132e-11
776,4.071413e-02,4.396880e-09,5.153817e-11
777,4.066251e-02,4.394256e-09,5.160501e-11
778,4.061103e-02,4.391637e-09,5.167186e-11
779,4.055965e-02,4.389023e-09,5.173870e-11
780,4.050842e-02,4.386413e-09,5.180555e-11
781,4.045731e-02,4.383808e-09,5.187240e-11
782,4.040634e-02,4.381208e-09,5.193924e-11
783,4.035549e-02,4.378613e-09,5.200609e-11
784,4.030478e-02,4.376023e-09,5.207293e-11
785,4.025418e-02,4.373437e-09,5.220663e-11
786,4.020372e-02,4.370855e-09,5.227347e-11
787,4.015338e-02,4.368278e-09,5.234032e-11
788,4.010318e-02,4.365705e-09,5.240716e-11
789,4.005311e-02,4.363138e-09,5.247401e-11
790,4.000315e-02,4.360574e-09,5.254085e-11
791,3.995331e-02,4.358016e-09,5.260770e-11
792,3.990360e-02,4.355462e-09,5.267455e-11
793,3.985402e-02,4.352913e-09,5.274139e-11
794,3.980456e-02,4.350368e-09,5.280824e-11
795,3.975522e-02,4.347828e-09,5.287508e-11
796,3.970601e-02,4.345292e-09,5.294193e-11
797,3.965692e-02,4.342760e-09,5.300878e-11
798,3.960795e-02,4.340233e-09,5.307562e-11
799,3.955912e-02,4.337710e-09,5.314247e-11
800,3.951038e-02,4.335193e-09,5.320931e-11
801,3.946177e-02,4.332678e-09,5.327616e-11
802,3.941329e-02,4.330169e-09,5.334301e-11
803,3.936492e-02,4.327664e-09,5.340985e-11
804,3.931667e-02,4.325164e-09,5.347670e-11
805,3.926854e-02,4.322669e-09,5.354354e-11
806,3.922053e-02,4.320177e-09,5.361039e-11
807,3.917263e-02,8.632896e-09,5.367723e-11
808,3.912486e-02,4.312727e-09,5.374408e-11
809,3.907720e-02,4.310253e-09,5.381093e-11
810,3.902967e-02,4.307783e-09,5.387777e-11
811,3.898224e-02,4.305317e-09,5.394462e-11
812,3.893493e-02,4.302855e-09,5.401146e-11
813,3.888773e-02,4.300399e-09,5.407831e-11
814,3.884065e-02,4.297946e-09,5.414516e-11
815,3.879369e-02,4.295497e-09,5.421200e-11
816,3.874683e-02,4.293052e-09,5.427885e-11
817,3.870009e-02,4.290612e-09,5.434569e-11
818,3.865347e-02,4.288176e-09,5.441254e-11
819,3.860696e-02,4.285743e-09,5.447939e-11
820,3.856057e-02,4.283316e-09,5.454623e-11
821,3.851427e-02,4.280892e-09,5.461308e-11
822,3.846810e-02,4.278473e-09,5.467992e-11
823,3.842203e-02,4.276057e-09,5.474677e-11
824,3.837607e-02,4.273646e-09,5.481361e-11
825,3.833023e-02,4.271240e-09,5.488046e-11
826,3.828450e-02,4.268837e-09,5.494731e-11
827,3.823887e-02,4.266438e-09,5.501415e-11
828,3.819335e-02,4.264043e-09,5.508100e-11
829,3.814794e-02,4.261652e-09,5.514784e-11
830,3.810265e-02,4.259266e-09,5.521469e-11
831,3.805747e-02,4.256882e-09,5.528154e-11
832,3.801238e-02,4.254504e-09,5.534838e-11
833,3.796740e-02,4.252129e-09,5.541523e-11
834,3.792253e-02,4.249759e-09,5.548207e-11
835,3.787777e-02,4.247393e-09,5.554892e-11
836,3.783311e-02,4.245030e-09,5.561576e-11
837,3.778856e-02,4.242672e-09,5.568261e-11
838,3.774411e-02,4.240317e-09,5.574946e-11
839,3.769977e-02,4.237966e-09,5.581630e-11
840,3.765553e-02,4.235619e-09,5.588315e-11
841,3.761140e-02,4.233277e-09,5.594999e-11
842,3.756739e-02,4.230938e-09,5.601684e-11
843,3.752345e-02,4.228603e-09,5.608369e-11
844,3.747963e-02,4.226272e-09,5.615053e-11
845,3.743591e-02,4.223945e-09,5.621738e-11
846,3.739229e-02,4.221622e-09,5.628422e-11
847,3.734878e-02,4.219302e-09,5.635107e-11
848,3.730536e-02,4.216987e-09,5.641792e-11
849,3.726205e-02,4.214675e-09,5.648476e-11
850,3.721883e-02,4.212367e-09,5.655161e-11
851,3.717573e-02,4.210063e-09,5.661845e-11
852,3.713273e-02,4.207762e-09,5.668530e-11
853,3.708981e-02,4.205466e-09,5.675214e-11
854,3.704699e-02,4.203174e-09,5.681899e-11
855,3.700428e-02,4.200885e-09,5.688584e-11
856,3.696167e-02,4.198601e-09,5.695268e-11
857,3.691915e-02,4.196319e-09,5.701953e-11
858,3.687674e-02,4.194041e-09,5.708637e-11
859,3.683441e-02,4.191767e-09,5.715322e-11
860,3.679219e-02,4.189497e-09,5.722007e-11
861,3.675007e-02,4.187231e-09,5.728691e-11
862,3.670804e-02,4.184968e-09,5.735376e-11
863,3.666612e-02,4.182709e-09,5.742060e-11
864,3.662428e-02,4.180454e-09,5.748745e-11
865,3.658254e-02,4.178202e-09,5.755430e-11
866,3.654089e-02,4.175955e-09,5.762114e-11
867,3.649934e-02,4.173711e-09,5.768799e-11
868,3.645789e-02,4.171470e-09,5.775483e-11
869,3.641652e-02,4.169233e-09,5.782168e-11
870,3.637526e-02,4.166999e-09,5.788852e-11
871,3.633409e-02,4.164769e-09,5.795537e-11
872,3.629301e-02,4.162544e-09,5.802222e-11
873,3.625204e-02,8.318422e-09,5.808906e-11
874,3.621114e-02,4.155886e-09,5.815591e-11
875,3.617034e-02,4.153675e-09,5.822275e-11
876,3.612963e-02,4.151467e-09,5.828960e-11
877,3.608901e-02,4.149262e-09,5.835645e-11
878,3.604848e-02,4.147061e-09,5.842329e-11
879,3.600805e-02,4.144863e-09,5.849014e-11
880,3.596771e-02,4.142669e-09,5.855698e-11
881,3.592746e-02,4.140478e-09,5.862383e-11
882,3.588730e-02,4.138292e-09,5.869067e-11
883,3.584723e-02,4.136108e-09,5.875752e-11
884,3.580726e-02,4.133928e-09,5.882437e-11
885,3.576736e-02,4.131751e-09,5.889121e-11
886,3.572756e-02,4.129579e-09,5.895806e-11
887,3.568784e-02,4.127409e-09,5.902490e-11
888,3.564821e-02,4.125243e-09,5.909175e-11
889,3.560868e-02,4.123080e-09,5.915860e-11
890,3.556923e-02,4.120920e-09,5.922544e-11
891,3.552987e-02,4.118764e-09,5.929229e-11
892,3.549059e-02,4.116612e-09,5.935913e-11
893,3.545144e-02,4.114462e-09,5.942598e-11
894,3.541234e-02,4.112317e-09,5.949283e-11
895,3.537333e-02,4.110174e-09,5.955967e-11
896,3.533440e-02,4.108036e-09,5.962652e-11
897,3.529556e-02,4.105901e-09,5.969336e-11
898,3.525680e-02,4.103768e-09,5.976021e-11
899,3.521813e-02,4.101639e-09,5.982705e-11
900,3.517955e-02,4.099513e-09,5.989390e-11
901,3.514104e-02,4.097391e-09,5.996075e-11
902,3.510263e-02,4.095272e-09,6.002759e-11
903,3.506429e-02,4.093157e-09,6.009444e-11
904,3.502605e-02,4.091044e-09,6.016128e-11
905,3.498789e-02,4.088935e-09,6.022813e-11
906,3.494981e-02,4.086829e-09,6.029498e-11
907,3.491181e-02,4.084728e-09,6.036182e-11
908,3.487389e-02,4.082628e-09,6.042867e-11
909,3.483606e-02,4.080532e-09,6.049551e-11
910,3.479831e-02,4.078440e-09,6.056236e-11
911,3.476064e-02,4.076350e-09,6.062921e-11
912,3.472305e-02,4.074264e-09,6.069605e-11
913,3.468555e-02,4.072181e-09,6.076290e-11
914,3.464814e-02,4.070101e-09,6.082974e-11
915,3.461079e-02,4.068025e-09,6.089659e-11
916,3.457353e-02,4.065951e-09,6.096343e-11
917,3.453634e-02,4.063882e-09,6.103028e-11
918,3.449924e-02,4.061815e-09,6.109713e-11
919,3.446222e-02,4.059751e-09,6.116397e-11
920,3.442528e-02,4.057690e-09,6.123082e-11
921,3.438842e-02,4.055633e-09,6.129766e-11
922,3.435163e-02,4.053578e-09,6.136451e-11
923,3.431493e-02,4.051527e-09,6.143136e-11
924,3.427830e-02,4.049479e-09,6.149820e-11
925,3.424176e-02,4.047434e-09,6.156505e-11
926,3.420529e-02,4.045393e-09,6.163189e-11
927,3.416890e-02,4.043354e-09,6.169874e-11
928,3.413258e-02,4.041319e-09,6.176559e-11
929,3.409635e-02,4.039287e-09,6.183243e-11
930,3.406019e-02,4.037257e-09,6.189928e-11
931,3.402411e-02,4.035231e-09,6.196612e-11
932,3.398810e-02,4.033208e-09,6.203297e-11
933,3.395217e-02,4.031187e-09,6.209981e-11
934,3.391632e-02,4.029170e-09,6.216666e-11
935,3.388055e-02,4.027156e-09,6.223351e-11
936,3.384485e-02,8.048282e-09,6.230035e-11
937,3.380922e-02,4.021133e-09,6.236720e-11
938,3.377367e-02,0.000000e+00,6.243404e-11
939,3.373819e-02,0.000000e+00,6.250089e-11
940,3.370279e-02,0.000000e+00,6.256774e-11
941,3.366746e-02,0.000000e+00,6.263458e-11
942,3.363221e-02,0.000000e+00,6.270143e-11
943,3.359703e-02,0.000000e+00,6.276827e-11
944,3.356193e-02,0.000000e+00,6.283512e-11
945,3.352689e-02,0.000000e+00,6.290196e-11
946,3.349195e-02,0.000000e+00,6.296881e-11
947,3.345706e-02,0.000000e+00,6.303566e-11
948,3.342225e-02,0.000000e+00,6.310250e-11
949,3.338751e-02,0.000000e+00,6.316935e-11
950,3.335284e-02,0.000000e+00,6.323619e-11
951,3.331824e-02,0.000000e+00,6.330304e-11
952,3.328372e-02,0.000000e+00,6.336989e-11
953,3.324927e-02,0.000000e+00,6.343673e-11
954,3.321489e-02,0.000000e+00,6.350358e-11
955,3.318058e-02,0.000000e+00,6.357042e-11
956,3.314635e-02,0.000000e+00,6.363727e-11
957,3.311219e-02,0.000000e+00,6.370412e-11
958,3.307809e-02,0.000000e+00,6.377096e-11
959,3.304406e-02,0.000000e+00,6.383781e-11
960,3.301011e-02,0.000000e+00,6.390465e-11
961,3.297622e-02,0.000000e+00,6.397150e-11
962,3.294240e-02,0.000000e+00,6.403834e-11
963,3.290866e-02,0.000000e+00,6.410519e-11
964,3.287498e-02,0.000000e+00,6.417204e-11
965,3.284137e-02,0.000000e+00,6.423888e-11
966,3.280784e-02,0.000000e+00,6.430573e-11
967,3.277437e-02,0.000000e+00,6.437257e-11
968,3.274097e-02,0.000000e+00,6.443942e-11
969,3.270763e-02,0.000000e+00,6.450627e-11
970,3.267437e-02,0.000000e+00,6.457311e-11
971,3.264117e-02,0.000000e+00,6.463996e-11
972,3.260804e-02,0.000000e+00,6.470680e-11
973,3.257498e-02,0.000000e+00,6.477365e-11
974,3.254198e-02,0.000000e+00,6.484050e-11
975,3.250905e-02,0.000000e+00,6.490734e-11
976,3.247619e-02,0.000000e+00,6.497419e-11
977,3.244341e-02,0.000000e+00,6.504103e-11
978,3.241068e-02,0.000000e+00,6.510788e-11
979,3.237801e-02,0.000000e+00,6.517472e-11
980,3.234541e-02,0.000000e+00,6.524157e-11
981,3.231288e-02,0.000000e+00,6.530842e-11
982,3.228042e-02,0.000000e+00,6.537526e-11
983,3.224802e-02,0.000000e+00,6.544211e-11
984,3.221568e-02,0.000000e+00,6.550895e-11
985,3.218341e-02,0.000000e+00,6.557580e-11
986,3.215121e-02,0.000000e+00,6.564265e-11
987,3.211907e-02,0.000000e+00,6.570949e-11
988,3.208700e-02,0.000000e+00,6.577634e-11
989,3.205499e-02,0.000000e+00,6.584318e-11
990,3.202304e-02,0.000000e+00,6.591003e-11
991,3.199116e-02,0.000000e+00,6.597687e-11
992,3.195934e-02,0.000000e+00,6.604372e-11
993,3.192758e-02,0.000000e+00,6.611057e-11
994,3.189589e-02,0.000000e+00,6.617741e-11
995,3.186425e-02,0.000000e+00,6.624426e-11
996,3.183269e-02,0.000000e+00,6.631110e-11
997,3.180118e-02,0.000000e+00,6.637795e-11
998,3.176975e-02,0.000000e+00,6.644480e-11
999,2.525739e+00,0.000000e+00,0.000000e+00
